"version_id","version_name","volume_id","volume_name","sense_id","sort","status"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1207","207","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1208","208","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1209","209","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1210","210","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1211","211","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1212","212","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1213","213","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1214","214","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1215","215","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1216","216","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1217","217","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1218","218","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1219","219","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1220","220","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1221","221","0"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1222","222","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1223","223","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1224","224","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1225","225","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1226","226","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1227","227","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1228","228","0"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1229","229","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1230","230","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1231","231","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1232","232","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1233","233","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1234","234","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1235","235","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1236","236","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1237","237","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1238","238","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1239","239","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1240","240","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1241","241","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1242","242","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1243","243","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1244","244","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1245","245","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1246","246","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1247","247","0"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1248","248","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1249","249","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1250","250","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1251","251","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1252","252","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1253","253","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1254","254","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1255","255","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1256","256","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1257","257","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1258","258","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1259","259","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1260","260","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1261","261","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1262","262","1"
"5e21a87b47a648eb9da56a51381e1611","统编版（2024）六三制","37bad638f5389396c5217f0a2d8195d3","九年级上册","1263","263","1"
